ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Authors,DataEntry,Consultants,Representations,alt_names,date
515,Dargwa (Usisha dialect),darg1241,North-Central Dargwa,dar,Eurasia,42.4257,47.4388,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-25
516,Ingush,ingu1240,Ingush,inh,Eurasia,43.11,45.03,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
517,Bezhta (Khasharkhota dialect),khoc1238,Khocharkhotin,kap,Eurasia,,,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-24
518,Kryz,kryt1240,Kryz,kry,Eurasia,41.1811,48.1846,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
519,Kumyk (Dorgeli dialect),kumy1244,Kumyk,kum,Eurasia,43.0,47.0,Turkic,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
520,Kumyk (Kajtak Tumenler dialect),kumy1244,Kumyk,kum,Eurasia,43.0,47.0,Turkic,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
521,Kumyk (Kajtak dialect),kumy1244,Kumyk,kum,Eurasia,43.0,47.0,Turkic,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
522,Kumyk (Karabudakhkent dialect),kumy1244,Kumyk,kum,Eurasia,43.0,47.0,Turkic,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
523,Kumyk (Ter Bragun dialect),kumy1244,Kumyk,kum,Eurasia,43.0,47.0,Turkic,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
524,Lak (Arakul dialect),lakk1252,Lak,lbe,Eurasia,42.1328,47.0809,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
525,Lak (Balkhar dialect),lakk1252,Lak,lbe,Eurasia,42.1328,47.0809,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
526,Lak (Shali dialect),lakk1252,Lak,lbe,Eurasia,42.1328,47.0809,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
527,Rutul (Borchino Khnow dialect),rutu1240,Rutul,rut,Eurasia,41.6187,47.3244,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
528,Rutul (Ikhrek dialect),ixre1238,Ixreko-Muxrek,rut,Eurasia,,,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
529,Rutul (Mukhrek) dialect,ixre1238,Ixreko-Muxrek,rut,Eurasia,,,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
530,Rutul (Shinaz dialect),shin1265,Shina (Nakh-Daghestan),rut,Eurasia,,,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
531,"Bezhta (Tlyadal dialect, Karauzek subdialect)",tlya1238,Tlyadaly,kap,Eurasia,,,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
532,Tsakhur (Gelmets dialect),tsak1249,Tsakhur,tkr,Eurasia,41.5916,46.8858,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
533,Tsova-Tush,bats1242,Bats,bbl,Eurasia,42.1806,45.344,Nakh-Daghestanian,Madzhid Khalilov,,,CyrillTrans;Phonemic,,2014-01-26
534,Archi (variety 2),arch1244,Archi,aqc,Eurasia,42.3239,46.8267,Nakh-Daghestanian,Madzhid Khalilov,Stefan Lange,,CyrillTrans;Phonemic,,2014-01-24
701,Bengali,beng1280,Bengali,ben,Eurasia,24.0,90.0,Indo-European,Anju Saxena,Anju Saxena;Mohini Pimpalkhare,,Phonemic;Standard,,2015-04-01
702,Hindi,hind1269,Hindi,hin,Eurasia,25.0,77.0,Indo-European,Anju Saxena,Anju Saxena;Mohini Pimpalkhare,,Phonemic;Standard,,2015-04-01
703,Khasi,khas1269,Khasi,kha,Eurasia,24.977,91.9998,Austroasiatic,Anju Saxena;Marantha T. Wahlang,Marantha T. Wahlang;Muhammad Rafiq,,,,2015-04-01
704,Mahasu Pahari (Kotghari dialect),maha1287,Mahasu Pahari,bfz,Eurasia,31.0088,77.5317,Indo-European,Anju Saxena,David Karlander,,Phonemic,Kotgarhi;Kotgurui;Mahasu Pahari;Shodochi;Sodochi,2015-04-01
705,Marathi,mara1378,Marathi,mar,Eurasia,17.9344,76.6665,Indo-European,Anju Saxena,Mohini Pimpalkhare,,Phonemic;Standard,,2015-04-01
706,Nepali,east1436,Eastern Pahari,nep,Eurasia,27.5947033333,87.6200833333,Indo-European,Anju Saxena,Anju Saxena,,Phonemic,,2015-04-01
707,Punjabi,west2386,Western Panjabi,pnb,Eurasia,30.0948,75.3474,Indo-European,Anju Saxena,Mohini Pimpalkhare,,Phonemic,,2015-04-01
708,Tamil,tami1289,Tamil,tam,Eurasia,10.520219,78.825989,Dravidian,Anju Saxena,Mohamed Hashim,,Phonemic,,2015-04-01
709,Telugu,telu1262,Telugu,tel,Eurasia,16.4529,78.7024,Dravidian,Anju Saxena,David Karlander;Anju Saxena;K. Taraka Rama,,Phonemic,,2015-04-01
710,Tibetan,tibe1272,Tibetan,bod,Eurasia,28.3681,90.1872,Sino-Tibetan,Anju Saxena,David Karlander,,Phonemic,,2015-04-01
800,Kme-2 (Kemie variety),manm1238,Man Met,,Eurasia,22.0743,100.842,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
801,Bulang,blan1242,Blang,,Eurasia,22.0092,99.7405,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
802,Bulang-2,blan1242,Blang,,Eurasia,22.0092,99.7405,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
803,Bulang-3,blan1242,Blang,,Eurasia,22.0092,99.7405,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
804,Keme (Kemie variety),manm1238,Man Met,,Eurasia,22.0743,100.842,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
805,Xu,huuu1240,Hu,,Eurasia,22.0163,100.881,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
806,Mang'an B. (MNN),,,,,,,,Ilya Peiros,,,phonetic,,2016-01-31
807,Wa,nucl1290,Zhenkang Wa,,Eurasia,23.1024,99.108,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
808,Rumai,ruma1248,Rumai Palaung,,Eurasia,23.6404,97.3172,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
809,Prai,phai1238,Prai,,Eurasia,19.0383,101.218,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
810,Pusing,bitt1240,Bit,,Eurasia,21.3474,101.916,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
811,Paliu,boly1239,Bolyu,,Eurasia,24.7013,104.955,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
812,PLW (a Palaung variety),pala1336,Palaung,,,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
813,DEA (a Palaung variety),pala1336,Palaung,,,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
814,Mlabri,mlab1235,Mlabri,,Eurasia,18.5533,101.163,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
815,Cuoi,cuoi1242,Cuoi,,,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
816,Vietnamese,viet1252,Vietnamese,,Eurasia,20.681188,105.774071,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
817,Hanoi Vn,nort2683,Northern Vietnamese,,Eurasia,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
818,Tho Mun (THM),,,,,,,,Ilya Peiros,,,phonetic,,2016-01-31
819,LiHa,cuoi1242,Cuoi,,,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
820,Phong,phon1246,Phong-Kniang,,Eurasia,19.9622,104.088,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
821,TUL,,,,,,,,Ilya Peiros,,,phonetic,,2016-01-31
822,Tum,cuoi1242,Cuoi,,,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
823,Chut (Ruc variety),rucc1239,Ruc,,Eurasia,17.68293,105.7841,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
824,Phu Tho M (PHU),,,,,,,,Ilya Peiros,,,phonetic,,2016-01-31
825,Kha Poong,khap1242,Kha Phong,,Eurasia,18.25,105.0,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
826,Malieng,mali1278,Malieng,,Eurasia,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
827,Ahlao (Thavung),aheu1239,Thavung,thm,Eurasia,17.7655,104.229,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
828,Thavung So,aheu1239,Thavung,,Eurasia,17.7655,104.229,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
829,Nyakur,nyah1250,Nyahkur,,Eurasia,15.8909,101.515,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
830,Pear,pear1247,Pear,,Eurasia,13.593,105.028,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
831,SAN,,,,,,,,Ilya Peiros,,,phonetic,,2016-01-31
832,Kasong,suoy1242,Suoy,,Eurasia,11.936,104.136,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
833,Samre,somr1240,Somray of Battambang-Somre of Siem Reap,,Eurasia,12.243,103.139,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
834,Chong,chon1284,Chong of Chanthaburi,,Eurasia,12.5218,102.514,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
835,KNB (a Pearic variety),west2394,Western Pearic,,,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
836,Surin Khmer,suri1265,Surin,,Eurasia,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
837,CHNG (a Pearic variety),west2394,Western Pearic,,,,,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
838,Iduh,oduu1239,O'du,,Eurasia,19.3497,104.106,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
839,Mang Ch,mang1378,Mang,,Eurasia,21.4305,102.133,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
840,Mang VN,mang1378,Mang,,Eurasia,21.4305,102.133,Austroasiatic,Ilya Peiros,,,phonetic,,2016-01-31
